#PATH-POINTS-START Odom 5 ring + 1 steak goalside
-127,-152.4,120,90
-125.02,-152.121,120
-123.039,-151.842,120
-121.059,-151.564,120
-119.078,-151.285,120
-117.098,-151.006,120
-115.117,-150.727,120
-113.137,-150.449,120
-111.156,-150.17,120
-109.176,-149.891,120
-107.195,-149.612,120
-105.215,-149.334,120
-103.234,-149.055,120
-101.254,-148.776,120
-99.273,-148.497,120
-97.293,-148.219,120
-95.312,-147.94,120
-93.332,-147.661,120
-91.351,-147.382,120
-89.371,-147.103,120
-87.39,-146.825,120
-85.41,-146.546,120
-83.43,-146.267,120
-81.449,-145.988,120
-79.469,-145.71,120
-77.488,-145.431,120
-75.508,-145.152,120
-73.527,-144.873,120
-71.547,-144.595,120
-69.566,-144.316,120
-67.586,-144.037,120
-65.605,-143.758,120
-63.625,-143.479,120
-61.644,-143.201,120
-59.664,-142.922,120
-57.683,-142.643,120
-55.703,-142.364,120
-53.722,-142.086,120
-51.742,-141.807,120
-49.761,-141.528,120
-47.781,-141.249,120
-45.8,-140.971,120
-43.82,-140.692,120
-41.839,-140.413,120
-39.859,-140.134,120
-37.879,-139.856,120
-35.898,-139.577,120
-33.918,-139.298,120
-31.937,-139.019,120
-29.957,-138.74,120
-27.976,-138.462,120
-25.996,-138.183,120
-24.015,-137.904,120,0
-23.936,-138.176,120
-25.763,-138.989,120
-27.596,-139.789,120
-29.436,-140.575,120
-31.281,-141.346,120
-33.132,-142.102,120
-34.99,-142.843,120
-36.855,-143.567,120
-38.726,-144.274,120
-40.603,-144.962,120
-42.488,-145.633,120
-44.379,-146.282,120
-46.277,-146.912,120
-48.183,-147.518,120
-50.096,-148.102,120
-52.017,-148.66,120
-53.945,-149.191,120
-55.88,-149.696,120
-57.823,-150.168,120
-59.774,-150.609,120
-61.732,-151.016,120
-63.698,-151.383,120
-65.671,-151.71,120
-67.651,-151.992,120
-69.637,-152.227,120
-71.629,-152.409,120
-73.625,-152.533,120
-75.624,-152.593,120
-77.624,-152.582,120
-79.622,-152.494,120
-81.614,-152.318,120
-83.595,-152.046,120
-85.559,-151.669,120
-87.497,-151.176,120
-89.398,-150.558,120
-91.248,-149.798,120
-93.032,-148.896,120
-94.73,-147.841,120
-96.326,-146.636,120
-97.8,-145.286,120
-99.137,-143.8,120
-100.332,-142.197,120
-101.373,-140.49,120
